,0,1,2,3,4,5,6
254,600050,2021-05-17 19:32:24,http://finance.eastmoney.com/a/202105171924980382.html,国内5G发展全球领先 三大运营商业绩增势强劲 高增长5G概念股名单出炉,"





5G增长潜力释放，概念股能否跑赢大盘？
今日，工信部副部长刘烈宏在2021世界电信和信息社会日大会上表示，2020年下半年以来，国内5G建设发展进程加快。资费方面，据全球移动通信协会监测，我国移动通信用户月均支出5.94美元，低于全球11.36美元平均水平。速率方面，据国际测速机构3月数据，我国移动网络速率在全球排名第4位，固定宽带速率在全球排名第16位。
我国5G发展取得领先优势，已累计建成5G基站超81.9万个，占全球比例约70%；5G手机终端用户连接数达2.8亿，占全球比例超80%；5G标准必要专利声明数量占比超38%，2020年上半年以来上升近5个百分点，居全球首位。
工信部有关负责人表示，将持续推进5G快速健康发展，提升产业基础能力和产业链现代化水平，着力打造融合应用生态。同时，稳中有进推动6G发展，深入开展6G应用场景研究，着力推动关键技术创新突破，积极促进国际交流合作。
运营商业绩迎“开门红”
5G全称第五代移动通信技术，是实现人机物互联的网络基础设施。高速率、低时延和大连接是5G最突出的特征。我们所熟知的增强现实、工业控制、自动驾驶和智能家居等均为5G的主要应用场景。
一季报数据显示，三大运营商5G业务齐齐迎来“开门红”，5GtoC业务的快速发展成为重要推手。截至3月31日，中国移动股东应占利润241亿，同比增长2.3%。5G套餐客户1.89亿户，环比增长14.55%。5G网络客户9276万户，客户结构持续优化。中国电信股东应占利润64.41亿，同比增长10.6%，5G套餐客户环比增加2473万户至1.11亿户。中国联通一季度实现净利润16.92亿，同比增长21.2%，5G套餐客户净增2102万户至9185万户。
移动通信技术的发展约每十年一代，每一次代际跃迁都极大地促进了产业升级和经济社会发展。作为新一轮科技革命的焦点，5G在国内的发展势头十分强劲。根据《中国5G发展和经济社会影响白皮书(2020年)》，去年5G直接带动经济总产出8109亿，经济增加值1897亿。间接带动总产出约2.1万亿，经济增加值约7606亿。
释放增长潜力的同时，我国5G建设发展仍面临诸多挑战。业内人士指出，5G网络尚未实现全国广覆盖，支撑行业应用的技术成熟度还有待提升，应用配套支撑产业仍处于培育初期，跨行业产业生态尚未建立。
一季度高增长5G概念股名单
证券时报·数据宝统计显示，今年一季度业绩同比翻倍的5G概念股共27只。行情来看，5月17只个股累计实现上涨，占比超六成。其中，累计涨幅最高的是广电网络，为15.12%。通宇通讯和特发信息以9.04%和7.46%的涨幅分列二三名。股价累计下跌个股中，华正新材和卓胜微跌超10%，麦捷科技和顺络电子跌超8%。
综合估值水平和股价回撤幅度来看，市盈率30倍以下且最新价较年内高点回撤逾20%的个股共5只，分别是光迅科技、星网锐捷、华正新材、华工科技和中兴通讯。其中，一季度业绩增幅最高的是光迅科技2488.26%。中金公司表示，公司一季度营收、净利润均实现历史同期最好水平，超市场预期。2021年，预计5G/数通需求有望驱动公司营收同比增长，公司在400G、光芯片等高端领域的持续投入，有望推动盈利能力进一步优化。
",[1],54
255,600050,2021-05-17 19:20:01,http://finance.eastmoney.com/a/202105171924976128.html,第三届国企开放日 中国联通发布服务再升级计划,"

5月17日为世界电信和信息社会日，也是中国联通第三届国企开放日。中国联通党组成员、副总经理买彦州在开放日活动上发布“我为群众办实事”服务再升级行动计划。服务再升级行动计划包括5大服务承诺、10项服务行动。如中国联通所有营业厅承诺实现“一站全结”，排队时长小于15分钟，业务办理时长要小于15分钟；中国联通10010热线承诺实现“一号通解”，承诺服务请求100%响应、全业务100%可查等。
买彦州表示，通过优先解决人民群众最关心最直接最现实的问题，不断推出为民惠民便民利民举措，让人民群众切实感受到中国联通的贴心服务，得到更多的获得感幸福感安全感。
当天，中国联通还宣布启动“匠心网络红色万里行”活动，以庆祝中国共产党成立100周年。
“万里行”车队将从上海集结出发，先后途经浙江宁波、嘉兴，江西南昌、瑞金、井冈山，贵州铜仁、遵义，陕西延安，河北西柏坡，在雄安新区收官。活动将聚焦中国联通落实网络强国、数字中国的实践成果，突出展示5G、三千兆、无线网、宽带网和政企网，以及珠三角、长三角低时延网络圈等案例。
中国联通已连续5年举办“匠心网络万里行”活动，足迹遍布21个主要经济发达省份、76个重点城市，行程超2.5万公里，覆盖3.2亿用户。
",[1],26
256,600050,2021-05-17 19:19:45,http://finance.eastmoney.com/a/202105171924976050.html,中国联通陈忠岳：提出5G工业智脑、5G城市智脑、5G智慧冬奥三大解决方案,"

5月17日， 在2021年世界电信和信息社会日大会上，中国联通总经理陈忠岳介绍了中国联通提出的5G工业智脑、5G城市智脑、5G智慧冬奥三大解决方案。中国联通正在积极实施“5G赋能产业融合创新行动”，着力打造5G云网一体数字化赋能平台。
陈忠岳介绍，“5G工业智脑”是中国联通以“云网”为基础，以“物”为核心构建软硬一体化的5G+AIoT分布式智能系统，将智能分布在终端、5G MEC网络边缘和AIoT中心云平台，通过分布式智能协同工作，实现工业全场景数据感知智能、连接控制智能和分析决策智能。目前，“5G工业智脑”已在钢铁、家电、航空制造、工程机械等不同行业进行了验证部署。
中国联通“5G城市智脑”，可实现数据治理、跨组织联动、城市实时运行、立体安全防护等四大服务创新，进一步强化了数字孪生能力，提供实体空间治理与城市运行全场景融合，为城市全生命周期管理提供强大赋能。目前，5G城市智脑已服务全国27省338个城市、区县智慧城市建设。
中国联通是2022年北京冬奥会官方通信服务合作伙伴。“5G智慧冬奥”方面，中国联通充分利用5G、MEC及云渲染能力，可提供云直播、云导播、云剪辑等便捷的云端转播服务能力，以及远程无人混合采访、轻量化转播、360度自由视角等服务，为观众提供4K/8K直播、多视角观赛、VR互动等智慧观赛新体验，为大会主办方提供智慧客服、智慧专线、智慧场馆、智慧调度等智慧办赛新理念，也为参赛者提供智慧云转播、智慧传媒车、智慧车路协同等智慧参赛新可能。
",[1],22
257,600050,2021-05-17 13:42:57,http://finance.eastmoney.com/a/202105171924513817.html,中粮、中国联通两家央企员工间的“行贿与受贿”,"

一个是中国联合通信有限公司(下称：中国联通)的客户经理，一个是中粮集团有限公司(下称：中粮集团)的财务部干部，这两家央企的两位女性员工之间，发生了一宗“行贿与受贿”案。最终，来自中国联通的行贿者被处以实刑；而中粮集团的受贿者，被法院认定受贿28万余元，但得到了缓刑的优待。
2021年5月7日，北京市西城区法院公布的韩佳佳受贿案一审判决书，将这一案件的过程公之于众。
受贿28万余元获缓刑
北京西城区法院在这份判决书中认定：生于1981年1月的韩佳佳，时任中粮集团财务部干部，她利用负责与网络供应商签订履行合同的职务便利，为时任中国联合通信有限公司北京分公司客户经理的李旭仑，在联通公司与中粮集团的网络合作业务上，提供报价呈批、合同签署、合同款支付等事项的帮助，并从李旭仑处收受了28万元余元的贿赂。
北京市西城区法院判决，韩佳佳犯受贿罪，但“如实供述自己罪行，积极退赃，认罪认罚，依法对其从轻处罚”，因此对她处以有期徒刑3年、缓刑3年，罚金20万元。
这意味着，受贿28万余元的韩佳佳，无需坐牢服刑。
判决书还显示，此案中，韩佳佳并未聘请律师为自己出庭辩护。同时，她在2020年4月23日，就获得了取保候审。
2016年4月18日施行的《最高人民法院、最高人民检察院关于办理贪污贿赂刑事案件适用法律若干问题的解释》规定：贪污或者受贿数额在二十万元以上不满三百万元的，应当认定为刑法第三百八十三条第一款规定的“数额巨大”，依法判处三年以上十年以下有期徒刑，并处罚金或者没收财产。
缘起联通内审李旭仑案发后“自首”行贿之事
经济观察网记者获得的另外数份司法材料还显示，李旭仑一案，同样由北京市西城区法院审理，并早于韩佳佳案宣判。
李旭仑案的庭审记录显示，这起发生在两家央企员工之间的案件，缘起于中国联通公司在2019年下半年的内部审计。
1977年2月生于北京的李旭仑，案发前担任中国联通北京市分公司战略客户部客户经理，中粮集团即为她对接的客户之一。审计发现李旭仑的问题线索之后，中国联通向警方报案。尽管当时感觉“事态不妙”的李旭仑，希望主动联系单位领导，“把事情说清楚”，但为时已晚。
2019年12月23日，李旭仑被警方羁押。
事后，检方指控，在2014年1月至2018年12月之间，李旭仑利用职务便利，修改了中粮集团的业务费用账单，将中粮集团汇入中国联通公司北京市分公司账户内的资金——主要为支付租用中国联通的互联网专线、光纤专线等费用，为北京中建金泰信息技术有限公司(下称：中建金泰)，进行“串户销账”，购买充值卡，非法占有人民币304万余元。
中建金泰公司，成立于2013年3月，经营业务包括技术推广服务；计算机系统服务；零售电子产品、计算机软件及辅助设备等。调查发现，该公司的两位股东及历史股东，实际上均为李旭仑和其另外一位中国联通公司同事的直系近亲属，其中李旭仑一方持股60%，另一方持股40%。
法庭审理中，李旭仑对此指控没有异议。
此外，李旭仑被调查后，还主动交代了她向中粮集团财务部干部韩佳佳行贿之事。这使得韩佳佳也在2019年12月23日，与李旭仑同一天被警方羁押。
事后，李旭仑的这一行为，被法院认定为构成行贿罪，但“具有自首情节”。
北京市西城区法院最终判决，李旭仑因行贿韩佳佳之事，犯行贿罪，处有期徒刑10个月；同时，李旭仑犯有职务侵占罪，被判处有期徒刑五年六个月。两罪并罚，决定对李旭伦执行有期徒刑五年十个月，并处罚金10万元。
",[1],41
258,600050,2021-05-15 07:45:28,http://stock.eastmoney.com/a/202105151923099575.html,中国联通(600050)融资融券信息(05-14),"

中国联通(600050)2021年5月14日融资融券信息显示，中国联通融资余额2,637,504,250元，融券余额33,214,888元，融资买入额34,107,410元，融资偿还额40,912,160元，融资净买额-6,804,750元，融券余量7,653,200股，融券卖出量27,700股，融券偿还量100,000股，融资融券余额2,670,719,138元。中国联通融资融券详细信息如下表：
中国联通融资融券数据
免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。
",[1],1
259,600050,2021-05-15 07:34:49,http://stock.eastmoney.com/a/202105151923001295.html,中国联通：连续3日融资净偿还累计3061.15万元（05-14）,"

中国联通融资融券信息显示，2021年5月14日融资净偿还680.48万元；融资余额26.38亿元，较前一日下降0.26%。
融资方面，当日融资买入3410.74万元，融资偿还4091.22万元，融资净偿还680.48万元，连续3日净偿还累计3061.15万元。融券方面，融券卖出2.77万股，融券偿还10万股，融券余量765.32万股，融券余额3321.49万元。融资融券余额合计26.71亿元。
免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。
",[-1],2
260,600050,2021-05-14 07:40:44,http://stock.eastmoney.com/a/202105141921402945.html,中国联通(600050)融资融券信息(05-13),"

中国联通(600050)2021年5月13日融资融券信息显示，中国联通融资余额2,644,309,000元，融券余额33,142,395元，融资买入额20,173,766元，融资偿还额37,249,133元，融资净买额-17,075,367元，融券余量7,725,500股，融券卖出量2,000股，融券偿还量10,100股，融资融券余额2,677,451,395元。中国联通融资融券详细信息如下表：
中国联通融资融券数据
免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。
",[1],1
261,600050,2021-05-14 07:34:39,http://stock.eastmoney.com/a/202105141921346140.html,中国联通：融资净偿还1707.54万元，融资余额26.44亿元（05-13）,"

中国联通融资融券信息显示，2021年5月13日融资净偿还1707.54万元；融资余额26.44亿元，较前一日下降0.64%。
融资方面，当日融资买入2017.38万元，融资偿还3724.91万元，融资净偿还1707.54万元。融券方面，融券卖出2000股，融券偿还1.01万股，融券余量772.55万股，融券余额3314.24万元。融资融券余额合计26.77亿元。
免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。
",[1],4
262,600050,2021-05-13 07:45:04,http://stock.eastmoney.com/a/202105131919693264.html,中国联通(600050)融资融券信息(05-12),"

中国联通(600050)2021年5月12日融资融券信息显示，中国联通融资余额2,661,384,367元，融券余额33,331,816元，融资买入额27,751,978元，融资偿还额34,483,360元，融资净买额-6,731,382元，融券余量7,733,600股，融券卖出量66,500股，融券偿还量976,155股，融资融券余额2,694,716,183元。中国联通融资融券详细信息如下表：
中国联通融资融券数据
免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。
",[1],1
263,600050,2021-05-13 07:36:05,http://stock.eastmoney.com/a/202105131919610142.html,中国联通：融资净偿还673.14万元，融资余额26.61亿元（05-12）,"

中国联通融资融券信息显示，2021年5月12日融资净偿还673.14万元；融资余额26.61亿元，较前一日下降0.25%。
融资方面，当日融资买入2775.2万元，融资偿还3448.34万元，融资净偿还673.14万元。融券方面，融券卖出6.65万股，融券偿还97.62万股，融券余量773.36万股，融券余额3333.18万元。融资融券余额合计26.95亿元。
免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。
",[1],4
264,600050,2021-05-12 11:00:26,http://finance.eastmoney.com/a/202105121918686834.html,“5G加油包”业务玩弄文字游戏频遭投诉？联通回应,"

“5G加油包”业务玩弄文字游戏频遭投诉？联通回应
工信部5月初发布的《5G应用“扬帆”行动计划(2021―2023年)》提出，到2023年，我国5G应用发展水平显著提升，综合实力持续增强，5G个人用户普及率将超40%，用户数超过5.6亿。
这意味消费者对5G套餐的需求度越来越高。
然而近日，奥一新闻记者接到多个涉及联通公司“5G加油包”套餐办理的反映投诉，比如“免费变收费”、客服推销5G流量包未尽提示义务，用户找不到退订途径等问题。
联通公司的“5G加油包”套餐是基于联通已经开通5G升级包业务用户开设的额外流量业务。记者了解发现该“加油包”包含9元2G、19元5G、29元10G等不同档位。
美其名曰“免费开通”
实则要每月扣费
不少用户反映自己接到联通客服电话称自己接到联通客服电话称该业务是“为回馈老客户，免费开通5g流量加油包。”
办理后收到短信才发现该业务是收费的。
奥一新闻收到王女士的报料，她表示――
5月8日接到联通客服电话，对方说回馈老用户，可以给她免费开通一个5G流量加油包。
在确认该升级包对其当前套餐无影响后，王女士认为是联通公司送额外流量就同意办理了。
然而挂电话不久后却收到的扣费通知却发现，其所谓免费办理的5G加油包其实是每月19元的收费套餐业务。
王女士告诉记者――
“客服说的不影响是在我现有套餐不变的基础上另加一个付费5G的流量包，而我的理解是在我现有套餐的基础上给我一个免费5G的流量包。这就是在钻文字漏洞啊。”
记者查询联通官网后发现，根据官网解释，客服声称所谓的“免费开通”是指开通该业务的流程是免费的，但使用该业务是收费的。
短信退订却收到“服务暂未开放”
App也找不到退订窗口
发现“免费变付费”后，并未享受到优惠消费者免不了要退订。然而奥一新闻记者进一步调查后发现，这些消费者的退订过程也并不顺利。
奥一新闻收到“用户7470980256”的报料，该用户表示自己根据手机提示发送了“退订5G加油包”的代码给联通客服后，却收到了“您选择的服务本省暂未开放”的提示。
短信退订无果后，该用户只好登录联通手机App试图取消该业务，却发现完全找不到退订窗口。
记者在消费者投诉平台上查询发现，该用户反馈的问题并非个例，不少消费者都反映短信退订时查询不到该业务，致电人工客服后才得到解决。
业务合约期竟有8年？
消费者表示不解
奥一新闻记者提出采访当事人的请求时，王先生表示：目前不方便，她现在天天做噩梦，有时还需要吃安眠药才能睡得着，我们都尽量不让她再回忆这件事增加恐惧。
此外，王女士还向奥一新闻记者提到了一个小细节。在收到办理成功的通知时，她发现该套餐的有效期为2021年至2029年，这让她担心自己必须使用该套餐8年才可以。
记者在查询相关投诉后发现，有消费者打算携号转网时甚至出现了2050年才到期的业务。而他们也因为业务未到期而无法转网。
中国联通官方客服微博对类似问题做如下回复：
“我公司为方便用户使用，避免资费到期后给用户使用带来不便，部分长期有效的产品在业务系统中选择自动默认期限，并不是与用户签订的合约期限。按照工信部关于携号转网协议期的有关规定，不得与用户签订长期合约。为避免引起用户误解，我公司统一对系统默认的长期期限进行了优化。”
记者带着以上疑问致电联通公司寻求答复。
联通公司表示――
该业务显示的生效时间和失效时间并不会限制消费者的实际使用，退订也不会产生违约金。
联通并未对为何出现短信退订无效的情况做出解释，但表示消费者遇到短信退订无效的情况下可致电人工客服退订。
关于“免费开通”却产生费用的问题，联通公司没有给予正面答复，表示需查明用户信息才可针对性给予解释和答复。
",[-1],86
265,600050,2021-05-12 07:40:41,http://stock.eastmoney.com/a/202105121917927840.html,中国联通(600050)融资融券信息(05-11),"

中国联通(600050)2021年5月11日融资融券信息显示，中国联通融资余额2,668,115,749元，融券余额37,338,862元，融资买入额30,572,548元，融资偿还额28,843,863元，融资净买额1,728,685元，融券余量8,643,255股，融券卖出量590,855股，融券偿还量161,500股，融资融券余额2,705,454,611元。中国联通融资融券详细信息如下表：
中国联通融资融券数据
免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。
",[1],1
266,600050,2021-05-12 07:34:52,http://stock.eastmoney.com/a/202105121917872772.html,中国联通：融资净买入172.87万元，融资余额26.68亿元（05-11）,"

中国联通融资融券信息显示，2021年5月11日融资净买入172.87万元；融资余额26.68亿元，较前一日增加0.06%。
融资方面，当日融资买入3057.25万元，融资偿还2884.39万元，融资净买入172.87万元。融券方面，融券卖出59.09万股，融券偿还16.15万股，融券余量864.33万股，融券余额3733.89万元。融资融券余额合计27.05亿元。
免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。
",[1],4
267,600050,2021-05-11 19:52:48,http://finance.eastmoney.com/a/202105111917768596.html,中国联通：已累计回购1.06%股权,"

e公司讯，中国联通(600050)5月11日晚间公告，截至2021年5月10日，公司通过集中竞价交易方式已累计回购股份占公司总股本的比例约为1.06%，购买的最高价为人民币4.57元/股、最低价为人民币4.17元/股，已支付的总金额为14.02亿元(不含印花税、交易佣金等交易费用)。
",[1],2
268,600050,2021-05-11 07:41:19,http://stock.eastmoney.com/a/202105111916178083.html,中国联通(600050)融资融券信息(05-10),"

中国联通(600050)2021年5月10日融资融券信息显示，中国联通融资余额2,666,387,064元，融券余额35,730,465元，融资买入额46,751,596元，融资偿还额35,506,631元，融资净买额11,244,965元，融券余量8,213,900股，融券卖出量167,500股，融券偿还量910,900股，融资融券余额2,702,117,529元。中国联通融资融券详细信息如下表：
中国联通融资融券数据
免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。
",[1],1
269,600050,2021-05-11 07:34:24,http://stock.eastmoney.com/a/202105111916113673.html,中国联通：融资净买入1124.5万元，融资余额26.66亿元（05-10）,"

中国联通融资融券信息显示，2021年5月10日融资净买入1124.5万元；融资余额26.66亿元，较前一日增加0.42%。
融资方面，当日融资买入4675.16万元，融资偿还3550.66万元，融资净买入1124.5万元。融券方面，融券卖出16.75万股，融券偿还91.09万股，融券余量821.39万股，融券余额3573.05万元。融资融券余额合计27.02亿元。
免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。
",[1],4
270,600050,2021-05-09 17:12:04,http://finance.eastmoney.com/a/202105091914621972.html,4月上市公司回购榜单出炉！市值1300亿龙头怒砸8亿元大手笔回购,"

根据沪深交易所回购股份实施细则的相关规定，公司在回购股份期间，应当在每个月的前3个交易日内公告截至上月末的回购进展情况。
Choice数据显示，截至5月7日晚间，共有88家上市公司公布了截至4月30日的回购进展，其中市值1300亿通信龙头中国联通以超8亿元的单月回购金额暂居榜首，此外广联达、东方精工、国电电力等公司也用真金白银实施回购。
中国联通大手笔回购
Choice数据显示，截至5月7日晚间，共有88家上市公司公布了截至4月30日的回购进展。
根据目前沪深交易所的相关规定，上市公司在定期报告、业绩预告或业绩快报公告前十个交易日内不得回购股份。因此4月实际上是上市公司实施回购的“淡季”，但仍有诸多公司斥资超亿元对股份进行回购。
从4月回购的规模来看，中国联通4月的回购金额高达8.59亿元，目前规模居于首位。广联达以2亿元的单月回购规模暂居第二，此外东方精工、国电电力4月的回购金额也分别达到1.76亿元、1.70亿元。
已披露上月回购情况中回购金额较大的上市公司(来源：Choice、上市公司公告)
具体来看，中国联通于今年3月11日董事会通过了回购议案，拟以12.5亿元至25亿元的自有资金，以不超过6.5元/股的价格进行回购，实施期限不超过12个月。回购目的为“基于对公司持续发展的信心，为维护广大投资者的利益，进一步健全公司长效激励机制，紧密连接员工、股东与公司利益，为股东创造长远持续的价值，结合公司近期股票二级市场表现、经营及财务状况，公司拟进行本次回购。”
根据公司最新公告，今年4月，公司就大手笔回购了2.02亿股，回购价格介于4.17元/股至4.30元/股之间，大幅低于回购价格上限，总金额约8.59亿元。截至4月30日，中国联通已累计回购2.52亿股，占公司总股本的0.81%，累计支付总金额达到10.73亿元(不含交易费用)。
今年1月，中顺洁柔公告拟回购1.8亿元至3.6亿元进行回购，回购股份将全部用于股权激励计划或员工持股计划。中顺洁柔4月回购股份数量为0，不过根据公司最新公告，公司于5月7日再次实施回购175.97万股，成交价介于29.89元/股至30.60元/股之间。截至5月7日，中顺洁柔已累计回购2.70亿元(不含交易费用)。
广联达于今年3月26日董事会通过了回购方案，拟回购3亿元至4亿元，回购价格不超过80元/股，用于股权激励或员工持股计划，实施期限为12个月。回购方案发布不久，在4月2日广联达就首次回购了股份，根据公司最新公告，截至4月30日，广联达已累计回购294.7万股，成交总金额约2亿元(不含交易费用)。
4月以来多股预案后火速回购
Choice数据显示，4月以来，A股上市公司共披露了249份新的回购预案。从回购金额来看，共有16家上市公司的回购金额不低于1亿元。
从回购金额来看，国电电力、城建发展、苏泊尔、中炬高新等4股的回购金额上限均高于6亿元，且回购下限不低于3亿元。
来源：Choice金融终端
从实施回购的理由来看，国电电力、城建发展等公司的回购目的均为“为维护公司价值及股东权益所必需”。其中，城建发展表示，“由于受宏观环境和资本市场等综合因素影响，公司目前股价低于最近一期每股净资产，当前股价已不能正确反映公司价值。”
此外，包括盈峰环境、中炬高新、海信视像、奥普家居等诸多公司则表示，基于对公司未来发展前景的信心和对公司价值的高度认可，将回购股份用于实施公司股权激励或员工持股计划。
目前，在今年4月以后公布回购预案的公司中，已经有一些公司火速实施了回购。
比如，盈峰环境于4月10日披露了回购报告书，拟回购2亿元至4亿元，回购价格不超过8.8元/股，回购期限为12个月。根据公司公告，4月27日及4月30日，公司便以集中竞价交易方式回购了231.64万股及1175万股，合计回购金额已达1.11亿元。
值得注意的是，今年4月8日晚间，盈峰环境曾公告终止公司上一期回购的公告，公司曾于2020年4月发布回购方案，拟回购2亿元至4亿元，回购价格不超过8元/股，但由于期间“公司股票长期高于回购价格上限”，公司实际实施回购的机会较少，因此决定终止此次回购。截至该方案终止，盈峰环境实际只回购了约0.60亿元。
国电电力于4月中旬公布了回购方案，拟回购6亿元至12亿元，回购价格不超过2.90元/股，回购期限为3个月。根据公司最新公告，公司于4月26日首次实施2021年股份回购，截至4月30日累计回购7500股，支付的资金总额为1.70亿元(不含交易费用)。
唐人神也在4月中旬公布回购方案，拟回购8000万元至1.6亿元用于后续实施股权激励计划或员工持股计划。根据公司最新公告，截至4月30日，公司已回购133.76万股，成交金额达974.64万元(不含交易费用)。
",[-1],56
271,600050,2021-05-08 07:49:07,http://stock.eastmoney.com/a/202105081913597684.html,中国联通(600050)融资融券信息(05-07),"

中国联通(600050)2021年5月7日融资融券信息显示，中国联通融资余额2,655,142,099元，融券余额38,605,963元，融资买入额46,513,666元，融资偿还额68,450,578元，融资净买额-21,936,912元，融券余量8,957,300股，融券卖出量32,400股，融券偿还量0股，融资融券余额2,693,748,062元。中国联通融资融券详细信息如下表：
中国联通融资融券数据
免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。
",[1],1
272,600050,2021-05-08 07:35:46,http://stock.eastmoney.com/a/202105081913474480.html,中国联通：连续4日融资净偿还累计9065.87万元（05-07）,"

中国联通融资融券信息显示，2021年5月7日融资净偿还2193.69万元；融资余额26.55亿元，较前一日下降0.82%
融资方面，当日融资买入4651.37万元，融资偿还6845.06万元，融资净偿还2193.69万元，连续4日净偿还累计9065.87万元。融券方面，融券卖出3.24万股，融券偿还0股，融券余量895.73万股，融券余额3860.6万元。融资融券余额合计26.94亿元。
免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。
",[-1],2
273,600050,2021-05-07 22:03:27,http://finance.eastmoney.com/a/202105071913442085.html,中国联通：已耗资10.73亿元回购股份,"

e公司讯，中国联通(600050)5月7日晚间公告，4月份，公司通过集中竞价交易方式累计回购股份2.02亿股，占公司总股本的0.65%，已支付总金额为8.59亿元。截至4月30日，通过集中竞价交易方式已累计回购股份2.52亿股，占公司总股本的0.81%，购买的最高价为4.57元/股、最低价为4.17元/股，已支付总金额10.73亿元。
",[1],4
274,600050,2021-05-07 21:53:42,http://finance.eastmoney.com/a/202105071913430334.html,每经19点 | 商务部：上周生产资料价格整体上涨,"1丨商务部：上周生产资料价格整体上涨铜、铝、锌价分别上涨4.3%、2.5%和1.7%
每经AI快讯，据商务部监测，上周(4月26日至5月2日)全国食用农产品市场价格比前一周(下同)下降0.1%，生产资料市场价格比前一周上涨1.2%。钢材价格小幅上涨，其中螺纹钢、高速线材、普通中板价格分别为每吨4919元、5077元和5337元，分别上涨1.3%、1.2%和1%。煤炭价格有所上涨，其中动力煤、炼焦煤、二号无烟块煤价格分别为每吨630元、783元和936元，分别上涨1%、0.5%和0.2%。有色金属价格涨幅扩大，其中铜、铝、锌价分别上涨4.3%、2.5%和1.7%。
2丨整点投资 | 最新出炉！5月7日港股通净流出3.40亿港元，这只龙头被逆势买入7.037亿港元！
每经AI快讯，5月7日，恒生指数下跌0.09%。南向资金今日净卖出3.40亿港元。
5月7日，南向资金成交活跃个股榜单中，净买入个股共6只，金额最多的是小米集团-W(1810.HK，收盘价：25.25港元)，净买入7.037亿港元；净卖出个股共8只，金额最多的是美团-W(3690.HK，收盘价：282.8港元)，净卖出4.048亿港元。
3丨中国联通：纽交所维持子公司存托证券下市的决定
每经AI快讯，中国联通公告，纽约证交所维持对本公司间接控股子公司中国联合网络通信(香港)股份有限公司美国存托证券下市程序的决定，本公司预计纽约证交所将向美国证券交易委员会提交25表格以撤销本公司美国存托证券的上市及注册。(第一财经)
4丨新华社：从源头入手，加强对选秀节目的全链条管理
新华社发布评论称，爱奇艺和蒙牛真果粒道歉了，但真问题并没有解决。近年来，选秀节目你方唱罢我登场。在资本的推动和裹挟之下，部分被异化的选秀节目，批量产出了一个个异化的偶像和一批批异化的粉丝。对异化的选秀，要从源头入手，加强对选秀节目的全链条管理。一方面，要把控好节目内容和价值取向，推动节目以合理的环节设置，营造良好的选秀生态和正确的审美导向；另一方面，也应督促各选秀节目完善投票流程、规范投票机制，对诱导粉丝进行非理性消费的，对参与其中的攫取不当利益的资本方，包括所谓明星工作室、粉丝后援会等要严惩不贷。只有这样，选秀节目才能回归正途，而不至于沦为资本“狂欢”的工具；秀场才能成为选手彰显自我的舞台，而不是资本的“捞金池”和“大染缸”。
",[1],46
275,600050,2021-05-07 19:45:10,http://finance.eastmoney.com/a/202105071913418842.html,纽约证交所维持三大运营商美国存托股份下市决定,"







5月7日晚间，中国移动披露纽约证交所对美国存托股份下市决定之覆议决定：于2021年5月6日(美国东部标准时间)，纽约证交所方面维持了该决定。
今日晚间，中国电信、中国联通、中国移动均表示，纽约证交所维持公司美国存托股份下市决定。
",[1],5
276,600050,2021-05-07 19:07:06,http://finance.eastmoney.com/a/202105071913408218.html,中国联通：纽交所维持子公司存托证券下市的决定,"



中国联通公告，纽约证交所维持对本公司间接控股子公司中国联合网络通信(香港)股份有限公司美国存托证券下市程序的决定，联通红筹公司未来将根据香港联交所证券上市规则及适用法律法规按需要适时另行公告。
",[1],5
